customer_id,community
6907-NZZIJ,2
6133-OZILE,1
4135-FRWKJ,3
2911-UREFD,1
3744-ZRRDZ,2
5673-TIYIB,1
6551-ZCOTS,6
7191-ADRGF,0
5018-LXQQG,2
6892-BOGQE,5
1602-IJQQE,1
4628-WQCQQ,2
1746-TGTWV,1
5995-SNNEW,3
8050-WYBND,1
2821-WARNZ,5
4879-GZLFH,2
1644-IRKSF,2
8314-HTWVE,4
9402-ROUMJ,0
2507-QZPQS,2
7159-NOKYQ,0
5707-ZMDJP,0
8779-YIQQA,4
7136-IHZJA,2
8966-OIQHG,4
7074-STDCN,1
3705-PSNGL,4
8739-QOTTN,4
1399-OUPJN,5
0277-BKSQP,1
6502-HCJTI,3
2606-RMDHZ,1
5774-XZTQC,4
2676-SSLTO,0
6266-QHOJZ,0
7269-JISCY,7
0363-SVHYR,0
8547-NSBBO,2
8258-GSTJK,3
6861-OKBCE,4
9940-RHLFB,1
6591-QGOYB,2
9070-BCKQP,0
6421-SZVEM,2
1328-EUZHC,4
2995-UPRYS,3
8878-RYUKI,0
9633-DENPU,2
7811-JIVPF,2
7113-HIPFI,0
8541-QVFKM,1
6686-YPGHK,3
1383-EZRWL,4
9258-CNWAC,0
5371-VYLSX,3
6374-AFWOX,2
4759-TRPLW,1
5317-FLPJF,0
7621-VPNET,2
6034-YMTOB,1
8563-IIOXK,1
4903-CNOZC,2
4353-HYOJD,2
8020-BWHYL,3
7267-FRMJW,4
2982-VPSGI,1
4188-FRABG,0
8199-ZLLSA,0
4128-ETESU,3
0620-DLSLK,2
4625-EWPTF,1
5980-NOPLP,2
3850-OKINF,0
6892-XPFPU,3
8010-EZLOU,3
1156-ZFYDO,4
3295-YVUSR,3
8016-NCFVO,3
4119-ZYPZY,3
5549-ZGHFB,5
7577-SWIFR,1
0303-WMMRN,4
6408-OTUBZ,0
5204-HMGYF,0
1078-TDCRN,3
3727-OVPRY,5
3797-FKOGQ,1
7622-NXQZR,1
6196-HBOBZ,0
3970-XGJDU,5
7017-VFULY,4
5562-YJQGT,4
8807-OPMBM,5
5439-WIKXB,3
9874-QLCLH,2
8294-UIMBA,2
8109-YUOHE,2
5840-NVDCG,2
8092-NLTGF,5
5928-QLDHB,1
9840-EFJQB,1
0696-UKTOX,2
4801-KFYKL,4
3472-OAOOR,1
6135-OZQVA,1
8062-YBDOE,3
2252-JHJGE,0
4188-PCPIG,0
6000-APYLU,1
7105-BENQF,2
7721-DVEKZ,4
3566-VVORZ,2
9507-HSMMZ,5
2480-SQIOB,1
0947-IDHRQ,1
7813-TKCVO,4
0128-MKWSG,1
3672-YITQD,3
4350-ZTLPI,0
9048-JVYVF,1
0361-HJRDX,0
5727-MYATE,0
3823-KYNQY,4
8988-ECPJR,3
7570-WELNY,0
3021-VLNRJ,0
3776-EKTKM,3
2080-CAZNM,3
1028-FFNJK,3
6907-FLBER,1
3001-UNBTL,3
5982-PSMKW,2
3507-GASNP,5
7096-ZNBZI,5
1902-XBTFB,2
1676-MQAOA,0
0786-IVLAW,3
7566-DSRLQ,0
0643-OKLRP,3
7245-JMTTQ,0
6050-IJRHS,0
6202-JVYEU,4
8591-TKMZH,0
0734-OXWBT,1
4282-ACRXS,3
0365-TRTPY,2
7349-ALMUX,2
9381-NDKME,3
6502-KUGLL,2
1841-YSJGV,0
2794-XIMMO,0
8382-SHQEH,1
3511-BFTJW,0
7668-XCFYV,3
2983-ZANRP,1
7845-URHJN,4
3034-ZBEQN,1
5018-HEKFO,4
2923-ARZLG,4
3976-NLDEZ,4
2282-YGNOR,2
5336-UFNZP,3
6854-EXGSF,1
1241-EZFMJ,5
9233-PSYHO,3
5376-PCKNB,0
8044-BGWPI,4
4060-LDNLU,1
3589-PPVKW,1
8327-LZKAS,3
5887-IKKYO,0
1075-BGWOH,3
1755-RMCXH,4
0302-JOIVN,1
3858-XHYJO,2
4299-SIMNS,1
7025-IWFHT,2
6261-LHRTG,2
7841-FCRQD,2
2056-EVGZL,0
8777-MBMTS,3
7753-USQYQ,0
5366-IJEQJ,2
7661-CPURM,2
6233-HXJMX,2
5902-WBLSE,5
1981-INRFU,1
4971-PUYQO,2
3239-TPHPZ,4
5115-GZDEL,0
3338-CVVEH,2
8485-GJCDN,3
2615-YVMYX,3
2851-STERV,3
4393-GEADV,0
8486-AYEQH,2
1527-SXDPN,0
6029-WTIPC,3
8634-CILSZ,0
5419-JKZNQ,3
2495-KZNFB,2
1409-PHXTF,3
4560-WQAQW,0
9591-YVTEB,3
9309-BZGNT,3
4274-DRSQT,0
2027-DNKIV,2
8075-GXIUB,6
2885-HIJDH,0
5424-RLQLC,1
6682-QJDGB,2
6507-DTJZV,2
8780-IXSTS,1
7673-BQGKU,5
6723-WSNTY,3
9530-EHPOH,1
2725-IWWBA,2
0345-HKJVM,1
1061-PNTHC,0
0394-YONDK,5
6574-MCOEH,2
7399-QHBJS,0
3049-SOLAY,1
0997-YTLNY,2
3317-HRTNN,3
9479-HYNYL,0
3235-ETOOB,1
9708-KFDBY,4
8058-INTPH,1
3642-GKTCT,0
0774-RMNUW,0
1334-PDUKM,0
0756-MPZRL,1
2242-MFOTG,2
2927-CVULT,0
2144-BFDSO,3
8745-PVESG,0
7647-GYYKX,5
5647-FXOTP,3
5569-OUICF,3
8821-XNHVZ,1
2082-OJVTK,2
9700-ISPUP,1
9839-ETQOE,1
6078-VESFR,3
9027-TMATR,0
5940-NFXKV,2
1941-HOSAM,1
9110-HSGTV,0
0704-VCUMB,5
6171-ZTVYB,2
8053-WWDRO,4
9564-KCLHR,1
1935-IMVBB,0
2535-PBCGC,0
2082-CEFLT,1
1470-PSXNM,0
1213-NGCUN,1
2498-XLDZR,2
9866-OCCKE,3
5338-YHWYT,2
7718-UPSKJ,0
8731-WBBMB,2
1448-CYWKC,0
7901-IIDQV,2
2690-DVRVK,4
5688-KZTSN,4
1270-XKUCC,4
0334-ZFJSR,0
2894-QOJRX,1
5747-PMBSQ,3
5583-EJXRD,0
4565-EVZMJ,2
3143-JQEGI,2
6386-SZZKH,0
3327-YBAKM,0
9441-QHEVC,4
6705-LNMDD,2
2580-ASVVY,1
3370-GQEAL,2
5032-USPKF,2
2982-IHMFT,3
3521-SYVOR,2
4254-QPEDE,0
6283-GITPX,0
9526-JAWYF,2
0771-CHWSK,0
9788-HNGUT,0
9495-REDIY,1
5375-XLDOF,0
1172-VIYBP,0
5649-VUKMC,2
6559-PDZLR,2
8992-OBVDG,2
4273-MBHYA,1
4724-WXVWF,0
5701-GUXDC,1
1460-UZPRJ,5
6082-GLJIX,4
5143-EGQFK,3
4919-IKATY,1
2495-TTHBQ,4
0485-ZBSLN,5
3810-PJUHR,5
9050-QLROH,2
0847-HGRML,5
8232-CTLKO,0
9227-YBAXE,0
6168-WFVVF,3
9860-LISIZ,4
0112-QAWRZ,2
0877-SDMBN,0
2786-GCDPI,3
4043-MKDTV,0
8065-YKXKD,1
9637-EIHEQ,1
9229-RQABD,4
8313-KTIHG,1
5320-BRKGK,0
6284-KMNUF,0
9689-PTNPG,1
9465-RWMXL,2
6229-UOLQL,0
2362-IBOOY,2
3137-LUPIX,1
0843-WTBXE,0
6143-JQKEA,1
8676-OOQEJ,1
5515-IDEJJ,4
9701-CDXHR,0
7450-NWRTR,3
8124-NZVGJ,1
2162-FRZAA,0
5376-DEQCP,1
5118-MUEYH,0
9095-HFAFX,1
5627-TVBPP,4
2379-ENZGV,1
3936-QQFLL,4
2589-AYCRP,5
4067-HLYQI,2
5124-EOGYE,4
5057-RKGLH,4
0292-WEGCH,0
8910-ICHIU,0
4097-YODCF,2
9715-WZCLW,0
9786-YWNHU,0
6407-GSJNL,5
6005-OBZPH,3
4049-ZPALD,0
7932-WPTDS,3
3733-UOCWF,3
6833-JMZYP,2
2722-VOJQL,0
1310-QRITU,2
8961-QDZZJ,0
9715-SBVSU,2
8490-BXHEO,3
7173-TETGO,3
7929-SKFGK,0
2300-RQGOI,4
3563-SVYLG,0
5228-EXCET,2
6435-VWCCY,3
4998-IKFSE,2
8630-QSGXK,0
2455-USLMV,2
7394-FKDNK,1
9488-FVZCC,0
6331-LWDTQ,1
5995-WWKKG,4
1597-FZREH,1
7879-CGSFV,0
9921-EZKBY,2
7432-FFVAR,2
7246-ZGQDF,1
7000-WCEVQ,3
0727-IWKVK,1
5959-BELXA,3
4456-RHSNB,2
3512-IZIKN,0
2481-SBOYW,5
7109-MFBYV,2
1833-TCXKK,0
1832-PEUTS,0
6141-OOXUQ,4
8660-BUETV,1
0580-PIQHM,2
5696-CEIQJ,0
7503-ZGUZJ,1
1696-HXOWK,0
3026-ATZYV,2
4012-YCFAI,0
2506-TNFCO,3
9970-QBCDA,4
8718-PTMEZ,1
9496-IVVRP,1
2207-OBZNX,1
2657-VPXTA,1
6551-VLJMV,5
1221-GHZEP,0
9289-LBQVU,0
6142-VSJQO,1
3458-IDMFK,4
6933-FHBZC,2
0221-NAUXK,4
9770-KXGQU,0
6437-UKHMV,1
6538-POCHL,2
6726-NNFWD,3
3002-WQZWT,2
4277-UDIEF,2
1208-NBVFH,2
4912-PIGUY,1
1114-CENIM,0
6060-DRTNL,3
2725-TTRIQ,0
3374-TTZTK,0
8990-ZXLSU,1
2275-RBYQS,1
8473-VUVJN,3
6289-CPNLD,2
5536-SLHPM,0
4419-UJMUS,0
7794-JASDG,1
7609-YBPXG,0
5519-TEEUH,4
7856-GANIL,3
0804-XBFBV,1
2676-OXPPQ,1
3703-TTEPD,2
2799-TSLAG,5
0196-VULGZ,3
8837-VVWLQ,1
2696-NARTR,1
2208-NKVVH,5
7614-QVWQL,0
1976-CFOCS,3
4631-OACRM,3
7139-JZFVG,0
4987-GQWPO,1
3755-JBMNH,3
1757-TCATG,4
6345-ULYRW,3
4776-XSKYQ,1
8048-DSDFQ,4
5753-QQWPW,2
6010-DDPPW,5
1809-DMJHQ,1
6693-FRIRW,2
6586-MYGKD,0
3173-NVMPX,1
0248-PGHBZ,3
0623-GDISB,1
2892-GESUL,4
6923-EFPNL,1
7472-EQOAV,3
9574-RKJIF,2
2043-WVTQJ,1
8034-RYTVV,0
3863-QSTYI,0
2619-WFQWU,1
5044-LRQAQ,1
1716-LSAMB,2
1333-PBMXB,5
6546-OPBBH,5
5985-BEHZK,3
9127-QRZMH,2
5919-VCZYM,4
9644-KVCNC,0
2137-DQMEV,0
8174-LNWMW,5
9279-CJEOJ,3
7964-VEXDG,2
2404-JIBFC,0
0778-NELLA,1
8029-XYPWT,3
4614-NUVZD,1
4632-PAOYU,4
3803-KMQFW,4
6804-GDMOI,0
2990-OGYTD,0
6646-JPPHA,3
9572-MTILT,0
7658-UYUQS,3
7880-XSOJX,1
9611-CTWIH,1
4589-IUAJB,5
0329-GTIAJ,1
8746-BFOAJ,6
8457-XIGKN,4
6072-NUQCB,4
6629-CZTTH,1
8838-GPHZP,5
8750-QWZAJ,5
5364-EVNIB,2
6918-UMQCG,1
0675-NCDYU,0
6339-DKLMK,1
1346-PJWTK,0
5088-QZLRL,4
8023-QHAIO,3
4397-FRLTA,4
3057-VJJQE,2
5087-SUURX,1
2302-OUZXB,0
8133-ANHHJ,3
2270-CHBFN,2
0013-EXCHZ,3
5982-FPVQN,2
9107-UKCKY,0
4654-ULTTN,0
5550-VFRLC,3
5546-BYZSM,4
1492-KGETH,0
4929-BSTRX,1
4163-HFTUK,5
8215-NGSPE,5
2225-ZRGSG,0
8859-YSTWS,5
5271-YNWVR,0
7601-DHFWZ,5
2657-ALMWY,3
6330-JKLPC,1
4667-OHGKG,4
1998-VHJHK,4
1707-HABPF,3
1660-HSOOQ,1
7253-UVNDW,2
0487-VVUVK,4
7228-OMTPN,1
5063-IUOKK,4
4508-OEBEY,2
0027-KWYKW,2
2308-STERM,4
5982-XMDEX,5
6284-AHOOQ,3
6051-PTVNS,5
2344-JMOGN,1
3799-ISUZQ,1
2877-VDUER,1
9152-AMKAK,1
1794-HBQTJ,1
9432-VOFYX,2
8049-WJCLQ,1
6586-PSJOX,2
2460-FPSYH,3
9705-ZJBCG,2
4818-DRBQT,2
1320-HTRDR,1
6847-KJLTS,3
9670-BPNXF,2
3913-FCUUW,0
3301-VKTGC,0
1493-AMTIE,4
9555-SAHUZ,2
0816-TSPHQ,4
9932-WBWIK,4
4619-EVPHY,3
5286-YHCVC,0
6424-ELEYH,1
4391-RESHN,2
9115-YQHGA,2
4462-CYWMH,3
8963-MQVYN,4
2458-EOMRE,1
9334-GWGOW,3
6821-BUXUX,2
5028-HTLJB,4
9801-GDWGV,2
6542-LWGXJ,1
5567-GZKQY,5
1222-LRYKO,4
2320-JRSDE,4
2087-QAREY,2
0601-WZHJF,1
4423-JWZJN,0
5143-WMWOG,4
6490-FGZAT,4
5393-RXQSZ,1
7452-FOLON,5
2320-TZRRH,4
0231-LXVAP,1
9444-JTXHZ,1
4942-VZZOM,0
5510-BOIUJ,4
7502-BNYGS,2
4291-HYEBC,3
6147-CBCRA,4
6047-SUHPR,2
4471-KXAUH,2
9752-ZNQUT,1
7638-QVMVY,1
1576-PFZIW,3
5666-MBJPT,5
7312-XSBAT,1
3096-GKWEB,2
2371-JQHZZ,2
0674-GCDXG,0
1121-QSIVB,2
4396-KLSEH,4
3244-DCJWY,1
2824-MYYBN,2
0875-CABNR,3
6345-HOVES,1
8318-LCNBW,1
6469-QJKZW,4
0147-ESWWR,3
1217-VASWC,3
7812-FZHPE,4
6370-ZVHDV,5
5915-DGNVC,0
6260-XLACS,4
3566-CAAYU,0
4983-CCWMC,1
9103-CXVOK,4
2896-TBNBE,2
4797-AXPXK,1
5229-PRWKT,1
6982-UQZLY,6
2522-WLNSF,3
3841-CONLJ,1
5057-LCOUI,1
0193-ESZXP,3
4475-NVTLU,5
4369-HTUIF,3
9386-LDCZR,2
9585-KKMFD,5
5399-ZIMKF,1
0336-KXKFK,0
5619-XZZKR,4
3948-FVVRP,1
5327-XOKKY,3
0983-TATYJ,2
1813-JYWTO,0
0156-FVPTA,2
1984-FCOWB,0
0654-HMSHN,2
6719-OXYBR,2
3312-ZWLGF,3
6476-YHMGA,2
5287-QWLKY,3
0795-XCCTE,6
0168-XZKBB,2
3785-NRHYR,4
5196-SGOAK,1
4537-DKTAL,1
7072-MBHEV,3
5602-BVFMK,4
6297-NOOPG,0
1891-UAWWU,3
8204-TIFGJ,4
8050-DVOJX,3
6108-OQZDQ,1
0363-QJVFX,2
8903-XEBGX,1
8169-SAEJD,3
9840-DVNDC,1
1089-XZWHH,4
2325-WINES,2
6064-ZATLR,2
3096-JRDSO,3
7824-PANSQ,0
8042-JVNFH,1
9648-BCHKM,4
2888-ADFAO,5
8707-HOEDG,0
3374-LXDEV,2
4072-IPYLT,2
7167-PCEYD,5
4936-YPJNK,4
1580-BMCMR,3
4817-KEQSP,5
6408-WHTEF,0
9251-AWQGT,5
8749-CLJXC,4
7989-VCQOH,2
5049-GLYVG,4
4199-QHJNM,3
8882-TLVRW,0
5883-GTGVD,2
5135-GRQJV,3
2384-OVPSA,6
1371-WEPDS,3
3580-GICBM,5
4817-QRJSX,1
9730-DRTMJ,2
4686-UXDML,2
3349-ANQNH,3
2398-YPMUR,3
0932-YIXYU,5
7480-SPLEF,5
7636-XUHWW,4
1431-CYWMH,4
5937-EORGB,3
6349-JDHQP,5
5539-HIVAK,6
5847-MXBEO,4
9985-MWVIX,1
4583-PARNH,3
1116-FRYVH,0
1421-HCERK,3
9633-XQABV,1
0716-BQNDX,3
1265-XTECC,3
1183-CANVH,2
1972-XMUWV,0
8679-LZBMD,2
3407-JMJQQ,0
6252-DFGTK,2
1539-LNKHM,4
8645-KOMJQ,0
0289-IVARM,2
9761-XUJWD,1
4057-FKCZK,0
4291-TPNFG,0
6087-YPWHO,0
3090-QFUVD,4
2237-ZFSMY,2
1722-LDZJS,5
1818-ESQMW,2
4871-JTKJF,3
1415-YFWLT,3
7401-RUBNK,2
0506-YLVKJ,5
8661-BOYNW,0
6711-VTNRE,2
4815-GBTCD,1
2805-AUFQN,4
0980-PVMRC,1
7233-DRTRF,0
3500-RMZLT,3
3873-NFTGI,2
1162-ECVII,3
7048-GXDAY,2
8571-ZCMCX,0
1169-WCVAK,2
4548-SDBKE,1
8066-POXGX,1
7129-CAKJW,2
8695-ARGXZ,3
3570-YUEKJ,2
4143-OOBWZ,1
1555-HAPSU,5
1697-NVVGY,3
7854-EKTJL,4
8464-EETCQ,5
2419-FSORS,0
8132-YPVBX,1
9102-IAYHT,2
6754-LZUKA,0
3422-LYEPQ,1
8099-MZPUJ,0
0787-LHDYT,4
2642-DTVCO,3
0374-IOEGQ,1
4361-JEIVL,1
3197-NNYNB,0
3396-DKDEL,0
1752-OZXFY,0
9066-QRSDU,5
9112-WSNPU,3
9867-NNXLC,4
5321-NTRKC,0
1363-TXLSL,3
9507-EXLTT,1
3161-GETRM,2
0402-OAMEN,5
6933-VLYFX,1
6754-WKSHP,4
9846-GKXAS,1
6017-PPLPX,2
4976-LNFVV,3
5055-MGMGF,0
4641-FROLU,4
2862-JVEOY,4
2969-QWUBZ,1
9822-BIIGN,0
2077-MPJQO,3
1534-OULXE,0
7136-RVDTZ,3
2971-SGAFL,2
1480-IVEVR,3
2905-KFQUV,1
4581-SSPWD,1
3370-HXOPH,1
9391-YZEJW,0
9958-MEKUC,0
0281-CNTZX,5
6927-WTFIV,3
4118-CEVPF,3
3398-ZOUAA,3
9114-VEPUF,0
7876-BEUTG,2
2338-BQEZT,0
9873-MNDKV,1
0378-NHQXU,2
8241-JUIQO,5
2194-IIQOF,0
4512-ZUIYL,1
9631-RXVJM,4
9584-EXCDZ,2
7969-AULMZ,2
5093-FEGLU,5
2621-UDNLU,4
7526-IVLYU,4
2428-HYUNX,6
9214-EKVXR,1
3410-MHHUM,2
0568-ONFPC,4
0733-VUNUW,2
4550-EVXNY,1
2122-YWVYA,2
2968-SSGAA,1
2296-DKZFP,0
4844-JJWUY,3
6777-TGHTM,0
8909-BOLNL,4
6603-YRDCJ,2
3538-WZPHD,1
3229-USWAR,2
2138-VFAPZ,4
6131-JLWZM,4
4785-QRJHC,3
0269-XFESX,4
1709-EJDOX,5
4316-XCSLJ,2
8610-WFCJF,0
9693-XMUOB,3
0383-CLDDA,0
4905-JEFDW,1
2709-UQGNP,1
3549-ZTMNH,4
7881-INRLC,0
8033-ATFAS,2
1635-NZATJ,6
0562-HKHML,5
8277-RVRSV,5
9943-VSZUV,3
0117-LFRMW,1
6172-FECYY,0
7054-ENNGU,1
1455-HFBXA,0
9402-CXWPL,0
1628-BIZYP,1
1965-AKTSX,3
0082-LDZUE,1
4786-UKSNZ,4
5343-SGUBI,0
0856-NAOES,1
1976-AZZPJ,1
7248-VZQLC,3
6156-UZDLF,2
3099-OONVS,2
9500-WBGRP,5
5183-KLYEM,0
5144-PQCDZ,4
8514-VZHEB,5
6625-IUTTT,0
9355-NPPFS,3
0068-FIGTF,2
5965-GGPRW,0
8035-PWSEV,1
2236-HILPA,5
1840-BIUOG,2
1356-MKYSK,1
6080-LNESI,5
1830-IPXVJ,5
5828-DWPIL,3
8398-TBIYD,0
0011-IGKFF,3
4192-GORJT,1
6496-SLWHQ,3
9912-GVSEQ,3
2931-FSOHN,3
9418-RUKPH,5
5383-MMTWC,3
9971-ZWPBF,3
4712-AUQZO,1
9711-FJTBX,0
2908-ZTPNF,1
7240-ETPTR,1
2202-CUYXZ,1
5995-OIGLP,2
8421-WZOOW,3
6261-RCVNS,2
7951-QKZPL,5
1414-YADCW,0
8756-RDDLT,0
2862-PFNIK,1
5816-QVHRX,2
4430-YHXGG,4
6888-SBYAI,1
7395-XWZOY,1
7169-YWAMK,0
3640-PHQXK,2
6877-LGWXO,3
6859-RKMZJ,1
2729-VNVAP,5
2957-JIRMN,3
2049-BAFNW,1
3842-QTGDL,2
7163-OCEQI,2
9782-LGXMC,0
5975-BAICR,2
8019-ENHXU,2
5167-GBFRE,3
9033-EOXWV,2
4673-KKSLS,2
4853-OITSN,1
9800-OUIGR,5
1324-NLTJE,3
2324-EFHVG,0
7094-MSZAO,4
1522-VVDMG,1
6907-CQGPN,1
0780-XNZFN,5
0239-OXEXL,2
2675-IJRGJ,5
7049-GKVZY,2
8577-QSOCG,5
3721-CNZHX,4
0212-ISBBF,1
9185-TQCVP,2
3585-YNADK,0
5271-DBYSJ,3
1099-GODLO,4
6828-HMKWP,4
5567-WSELE,3
1472-TNCWL,2
8063-RJYNF,2
0687-ZVTHB,0
2080-GKCWQ,1
9661-ACXBS,2
2193-SFWQW,0
5656-JAMLX,5
3462-BJQQA,1
0442-TDYUO,5
6733-LRIZX,2
9503-XJUME,5
4367-NHWMM,1
3727-RJMEO,1
3779-OSWCF,0
6736-DHUQI,0
3915-ODIYG,3
1360-RCYRT,1
2724-FJDYW,1
4451-RWASJ,4
6646-VRFOL,3
3460-TJBWI,4
5917-HBSDW,5
5685-IIXLY,1
5671-UUNXD,3
0956-ACVZC,0
2325-NBPZG,1
4250-ZBWLV,0
4482-FTFFX,1
8859-DZTGQ,4
0440-MOGPM,2
0020-JDNXP,1
3752-CQSJI,4
5025-GOOKI,4
4698-KVLLG,6
5095-AESKG,1
2887-JPYLU,2
4770-QAZXN,4
4896-CPRPF,5
1871-MOWRM,2
9714-EDSUC,1
2027-OAQQC,1
0282-NVSJS,3
9090-SGQXL,3
6595-YGXIT,3
7353-YOWFP,4
9835-ZIITK,3
8008-ESFLK,0
7537-CBQUZ,3
1555-DJEQW,0
5649-TJHOV,3
0519-XUZJU,1
3363-EWLGO,4
4750-UKWJK,6
6338-AVWCY,1
1689-YQBYY,2
4487-ZYJZK,5
2959-FENLU,1
0708-LGSMF,2
9253-QXKBE,3
7634-HLQJR,5
0487-RPVUM,0
4079-ULGFR,4
2516-XSJKX,0
0057-QBUQH,5
9445-SZLCH,2
6599-SFQVE,1
8331-ZXFOE,0
4003-FUSHP,2
0356-ERHVT,1
7325-ENZFI,1
4884-ZTHVF,3
3920-HIHMQ,2
3055-OYMSE,3
0613-WUXUM,5
7568-PODML,1
4458-KVRBJ,5
5349-IECLD,1
1397-XKKWR,1
3945-GFWQL,2
8097-OMULG,0
6013-BHCAW,0
0401-WDBXM,0
3387-PLKUI,4
6096-EGVTU,5
3797-VTIDR,1
5081-NWSUP,1
2580-ATZSQ,0
8085-MSNLK,0
9691-HKOVS,0
9881-VCZEP,2
9526-BIHHD,1
8757-TFHHJ,1
4523-WXCEF,0
1468-DEFNC,6
5119-KEPFY,2
8364-TRMMK,1
0916-KNFAJ,0
8319-QBEHW,1
3063-QFSZL,1
8775-LHDJH,3
9625-QNLUX,0
3097-NQYSN,3
4024-CSNBY,0
7110-BDTWG,0
7493-GVFIO,5
0690-SRQID,4
9605-WGJVW,3
9114-DPSIA,0
4700-UBQMV,2
7711-GQBZC,5
3565-UNOCC,3
4627-MIHJH,3
9795-NREXC,0
8573-CGOCC,4
7356-AYNJP,4
9249-FXSCK,0
5493-SDRDQ,1
6286-SUUWT,4
4819-HJPIW,1
8654-DHAOW,1
5438-QMDDL,2
9812-GHVRI,2
5553-AOINX,3
1228-ZLNBX,2
4226-KKDON,1
3831-YCPUO,0
7445-WMRBW,0
3308-DGHKL,5
9924-JPRMC,0
0080-EMYVY,2
6218-KNUBD,1
7337-CINUD,4
7609-NRNCA,4
0623-EJQEG,0
7153-CHRBV,0
0871-URUWO,2
9190-MFJLN,3
6198-PNNSZ,0
3317-VLGQT,2
4132-POCZS,0
5614-DNZCE,0
1095-JUDTC,3
3896-RCYYE,0
9638-JIQYA,1
3258-SANFR,3
3726-TBHQT,0
3190-ITQXP,5
0870-VEMYL,1
4833-QTJNO,3
3039-MJSLN,4
0178-CIIKR,4
5385-SUIRI,3
3982-XWFZQ,2
5774-QPLTF,5
2322-VCZHZ,3
5010-IPEAQ,0
4009-ALQFH,2
6383-ZTSIW,3
8990-YOZLV,0
3069-SSVSN,1
5222-IMUKT,2
3627-FCRDW,1
7562-GSUHK,2
6685-XSHHU,5
8901-UPRHR,0
4903-UYAVB,4
0118-JPNOY,3
6776-TLWOI,4
3845-FXCYS,4
5857-XRECV,4
0725-CXOTM,2
4343-EJVQB,1
9000-PLFUZ,3
3427-GGZZI,2
7779-ORAEL,3
0644-OQMDK,3
4077-CROMM,2
3154-CFSZG,2
2868-MZAGQ,1
4847-QNOKA,1
2220-IAHLS,4
1658-XUHBX,3
6379-RXJRQ,1
2378-HTWFW,3
8650-RHRKE,1
4377-VDHYI,2
0475-RIJEP,2
1260-TTRXI,1
3719-TDVQB,6
6328-ZPBGN,3
0201-MIBOL,3
4937-QPZPO,0
2925-VDZHY,0
6981-TDRFT,1
3413-CSSTH,2
8033-VCZGH,0
4789-KWMXN,0
0224-NIJLP,4
7542-CYDDM,4
4718-WXBGI,0
2867-UIMSS,1
8495-PRWFH,3
0439-IFYUN,3
5716-LIBJC,2
2868-LLSKM,0
8111-RKSPX,1
2988-QRAJY,0
1585-MQSSU,2
0071-NDAFP,5
2856-NNASM,3
7328-ZJAJO,5
6458-CYIDZ,3
8559-CIZFV,2
1090-PYKCI,0
3058-WQDRE,1
7547-EKNFS,2
2279-AXJJK,0
6769-DYBQN,3
0909-SELIE,0
3417-TSCIC,1
1042-HFUCW,2
4439-JMPMT,1
6537-OTKMY,1
8999-EXMNO,4
6725-TPKJO,5
2446-BEGGB,3
7162-WPHPM,0
1599-MMYRQ,0
8821-KVZKQ,0
1496-GGSUK,3
6434-TTGJP,1
0042-JVWOJ,4
0130-SXOUN,0
2575-GFSOE,1
2330-PQGDQ,0
1452-UZOSF,0
2097-YVPKN,5
2842-JTCCU,1
8597-CTXVJ,0
6631-HMANX,0
9962-BFPDU,4
3296-SILRA,3
9681-OXGVC,1
6394-HHHZM,4
5995-LFTLE,5
5180-UCIIQ,3
1932-UEDCX,3
7153-OANIO,1
5188-HGMLP,3
0665-XHDJU,0
6521-YYTYI,1
8878-HMWBV,1
8265-HKSOW,0
3544-FBCAS,0
5331-RGMTT,3
4759-PXTAN,0
7054-DMVAS,0
3428-MMGUB,0
6549-BTYPG,0
7823-JSOAG,1
3705-RHRFR,0
9374-YOLBJ,4
9074-KGVOX,1
6128-DAFVY,0
9933-QRGTX,0
4476-OSWTN,3
3751-KTZEL,1
1977-STDKI,3
5066-GFJMM,4
2661-GKBTK,0
0458-HEUZG,1
7268-WNTCP,5
0824-VWDPO,0
8409-WQJUX,1
2578-JQPHZ,0
3278-FSIXX,1
5813-UECBU,3
0328-GRPMV,1
9746-UGFAC,4
2946-KIQSP,1
0625-AFOHS,4
6726-WEXXK,3
4636-OLWOE,0
4342-HENTK,3
4685-ERGHK,0
0885-HMGPY,0
5003-OKNNK,4
4195-SMMNX,4
7208-PSIHR,0
4012-ZTHBR,2
0489-WMEMG,2
7435-ZNUYY,4
1354-YZFNB,4
6956-SMUCM,1
2985-FMWYF,2
2812-ENYMO,1
2717-HVIZY,4
3223-WZWJM,2
3422-GALYP,1
9053-JZFKV,0
2530-ENDWQ,0
2890-WFBHU,0
0327-WFZSY,2
7977-HXJKU,4
6615-ZGEDR,4
7033-CLAMM,5
4023-RTIQM,3
0864-FVJNJ,0
7356-IWLFW,2
9541-PWTWO,0
3967-VQOGC,5
7872-RDDLZ,3
9250-WYPLL,1
6308-CQRBU,0
2754-XBHTB,1
1597-LHYNC,3
0186-CAERR,0
3043-SUDUA,4
5442-BHQNG,1
2169-RRLFW,5
5872-OEQNH,0
3162-KKZXO,3
7055-VKGDA,0
0754-UKWQP,1
8873-GLDMH,1
5696-JVVQY,0
8946-BFWSG,5
7493-TPUWZ,1
0547-HURJB,4
8904-OPDCK,3
8845-LWKGE,2
1577-HKTFG,4
8752-STIVR,1
0691-NIKRI,2
5022-JNQEQ,1
4558-FANTW,2
3249-VHRIP,0
3736-BLEPA,2
